mun_id;drs_desc;mun_desc;ano;faixas_etaria;populacao
3531100;DRS 04 - Baixada Santista;Mongaguá;2021;20 a 24 anos;5.065
3531209;DRS 07 - Campinas;Monte Alegre do Sul;2021;20 a 24 anos;551
3531308;DRS 13 - Ribeirão Preto;Monte Alto;2021;20 a 24 anos;3.292
3531407;DRS 15 - São José do Rio Preto;Monte Aprazível;2021;20 a 24 anos;1.489
3531506;DRS 05 - Barretos;Monte Azul Paulista;2021;20 a 24 anos;1.268
3531605;DRS 11 - Presidente Prudente;Monte Castelo;2021;20 a 24 anos;288
3531803;DRS 07 - Campinas;Monte Mor;2021;20 a 24 anos;5.196
3531704;DRS 17 - Taubaté;Monteiro Lobato;2021;20 a 24 anos;395
3531902;DRS 08 - Franca;Morro Agudo;2021;20 a 24 anos;2.484
3532009;DRS 07 - Campinas;Morungaba;2021;20 a 24 anos;1.039
3532058;DRS 03 - Araraquara;Motuca;2021;20 a 24 anos;332
3532108;DRS 02 - Araçatuba;Murutinga do Sul;2021;20 a 24 anos;325
3532157;DRS 11 - Presidente Prudente;Nantes;2021;20 a 24 anos;277
3532207;DRS 11 - Presidente Prudente;Narandiba;2021;20 a 24 anos;387
3532306;DRS 17 - Taubaté;Natividade da Serra;2021;20 a 24 anos;547
3532405;DRS 07 - Campinas;Nazaré Paulista;2021;20 a 24 anos;1.536
3532504;DRS 15 - São José do Rio Preto;Neves Paulista;2021;20 a 24 anos;507
3532603;DRS 15 - São José do Rio Preto;Nhandeara;2021;20 a 24 anos;639
3532702;DRS 15 - São José do Rio Preto;Nipoã;2021;20 a 24 anos;352
3532801;DRS 15 - São José do Rio Preto;Nova Aliança;2021;20 a 24 anos;491
3532827;DRS 16 - Sorocaba;Nova Campina;2021;20 a 24 anos;1.013
3532843;DRS 15 - São José do Rio Preto;Nova Canaã Paulista;2021;20 a 24 anos;127
3532868;DRS 02 - Araçatuba;Nova Castilho;2021;20 a 24 anos;90
3532900;DRS 03 - Araraquara;Nova Europa;2021;20 a 24 anos;851
3533007;DRS 15 - São José do Rio Preto;Nova Granada;2021;20 a 24 anos;1.576
3533106;DRS 11 - Presidente Prudente;Nova Guataporanga;2021;20 a 24 anos;179
3533205;DRS 02 - Araçatuba;Nova Independência;2021;20 a 24 anos;306
3533304;DRS 02 - Araçatuba;Nova Luzitânia;2021;20 a 24 anos;302
3533403;DRS 07 - Campinas;Nova Odessa;2021;20 a 24 anos;4.349
3533254;DRS 15 - São José do Rio Preto;Novais;2021;20 a 24 anos;411
3533502;DRS 15 - São José do Rio Preto;Novo Horizonte;2021;20 a 24 anos;2.770
3533601;DRS 08 - Franca;Nuporanga;2021;20 a 24 anos;534
3533700;DRS 09 - Marília;Ocauçu;2021;20 a 24 anos;303
3533809;DRS 09 - Marília;Óleo;2021;20 a 24 anos;196
3533908;DRS 05 - Barretos;Olímpia;2021;20 a 24 anos;3.508
3534005;DRS 15 - São José do Rio Preto;Onda Verde;2021;20 a 24 anos;341
3534104;DRS 09 - Marília;Oriente;2021;20 a 24 anos;443
3534203;DRS 15 - São José do Rio Preto;Orindiúva;2021;20 a 24 anos;550
3534302;DRS 08 - Franca;Orlândia;2021;20 a 24 anos;3.037
3534401;DRS 01 - Grande São Paulo;Osasco;2021;20 a 24 anos;52.805
3534500;DRS 09 - Marília;Oscar Bressane;2021;20 a 24 anos;149
3534609;DRS 09 - Marília;Osvaldo Cruz;2021;20 a 24 anos;2.705
3534708;DRS 09 - Marília;Ourinhos;2021;20 a 24 anos;8.080
3534807;DRS 11 - Presidente Prudente;Ouro Verde;2021;20 a 24 anos;631
3534757;DRS 15 - São José do Rio Preto;Ouroeste;2021;20 a 24 anos;746
3534906;DRS 09 - Marília;Pacaembu;2021;20 a 24 anos;1.208
3535002;DRS 15 - São José do Rio Preto;Palestina;2021;20 a 24 anos;826
3535101;DRS 15 - São José do Rio Preto;Palmares Paulista;2021;20 a 24 anos;1.020
3535200;DRS 15 - São José do Rio Preto;Palmeira d'Oeste;2021;20 a 24 anos;633
3535309;DRS 09 - Marília;Palmital;2021;20 a 24 anos;1.530
3535408;DRS 11 - Presidente Prudente;Panorama;2021;20 a 24 anos;1.211
3535507;DRS 09 - Marília;Paraguaçu Paulista;2021;20 a 24 anos;3.371
3535606;DRS 17 - Taubaté;Paraibuna;2021;20 a 24 anos;1.448
3535705;DRS 15 - São José do Rio Preto;Paraíso;2021;20 a 24 anos;454
3535804;DRS 06 - Bauru;Paranapanema;2021;20 a 24 anos;1.811
3535903;DRS 15 - São José do Rio Preto;Paranapuã;2021;20 a 24 anos;302
3536000;DRS 09 - Marília;Parapuã;2021;20 a 24 anos;728
3536109;DRS 06 - Bauru;Pardinho;2021;20 a 24 anos;547
3536208;DRS 12 - Registro;Pariquera-Açu;2021;20 a 24 anos;1.649
3536257;DRS 15 - São José do Rio Preto;Parisi;2021;20 a 24 anos;130
3536307;DRS 08 - Franca;Patrocínio Paulista;2021;20 a 24 anos;1.108
3536406;DRS 11 - Presidente Prudente;Paulicéia;2021;20 a 24 anos;602
3536505;DRS 07 - Campinas;Paulínia;2021;20 a 24 anos;8.150
3536570;DRS 06 - Bauru;Paulistânia;2021;20 a 24 anos;156
3536604;DRS 15 - São José do Rio Preto;Paulo de Faria;2021;20 a 24 anos;642
3536703;DRS 06 - Bauru;Pederneiras;2021;20 a 24 anos;3.755
3536802;DRS 07 - Campinas;Pedra Bela;2021;20 a 24 anos;461
3536901;DRS 15 - São José do Rio Preto;Pedranópolis;2021;20 a 24 anos;163
3537008;DRS 08 - Franca;Pedregulho;2021;20 a 24 anos;1.223
3537107;DRS 07 - Campinas;Pedreira;2021;20 a 24 anos;3.380
3537156;DRS 09 - Marília;Pedrinhas Paulista;2021;20 a 24 anos;231
3537206;DRS 12 - Registro;Pedro de Toledo;2021;20 a 24 anos;1.028
3537305;DRS 02 - Araçatuba;Penápolis;2021;20 a 24 anos;4.231
3537404;DRS 02 - Araçatuba;Pereira Barreto;2021;20 a 24 anos;1.797
3537503;DRS 06 - Bauru;Pereiras;2021;20 a 24 anos;672
3537602;DRS 04 - Baixada Santista;Peruíbe;2021;20 a 24 anos;5.549
3537701;DRS 02 - Araçatuba;Piacatu;2021;20 a 24 anos;443
3537800;DRS 16 - Sorocaba;Piedade;2021;20 a 24 anos;4.363
3537909;DRS 16 - Sorocaba;Pilar do Sul;2021;20 a 24 anos;2.289
3538006;DRS 17 - Taubaté;Pindamonhangaba;2021;20 a 24 anos;13.163
3538105;DRS 15 - São José do Rio Preto;Pindorama;2021;20 a 24 anos;1.142
3538204;DRS 07 - Campinas;Pinhalzinho;2021;20 a 24 anos;1.192
3538303;DRS 11 - Presidente Prudente;Piquerobi;2021;20 a 24 anos;246
3538501;DRS 17 - Taubaté;Piquete;2021;20 a 24 anos;939
3538600;DRS 07 - Campinas;Piracaia;2021;20 a 24 anos;2.077
3538709;DRS 10 - Piracicaba;Piracicaba;2021;20 a 24 anos;27.983
3538808;DRS 06 - Bauru;Piraju;2021;20 a 24 anos;2.161
3538907;DRS 06 - Bauru;Pirajuí;2021;20 a 24 anos;2.321
3539004;DRS 15 - São José do Rio Preto;Pirangi;2021;20 a 24 anos;730
3539103;DRS 01 - Grande São Paulo;Pirapora do Bom Jesus;2021;20 a 24 anos;1.945
3539202;DRS 11 - Presidente Prudente;Pirapozinho;2021;20 a 24 anos;2.117
3539301;DRS 10 - Piracicaba;Pirassununga;2021;20 a 24 anos;5.272
3539400;DRS 06 - Bauru;Piratininga;2021;20 a 24 anos;1.055
3539509;DRS 13 - Ribeirão Preto;Pitangueiras;2021;20 a 24 anos;3.143
3539608;DRS 15 - São José do Rio Preto;Planalto;2021;20 a 24 anos;378
3539707;DRS 09 - Marília;Platina;2021;20 a 24 anos;294
3539806;DRS 01 - Grande São Paulo;Poá;2021;20 a 24 anos;9.255
3539905;DRS 15 - São José do Rio Preto;Poloni;2021;20 a 24 anos;341
3540002;DRS 09 - Marília;Pompéia;2021;20 a 24 anos;1.611
3540101;DRS 06 - Bauru;Pongaí;2021;20 a 24 anos;214
3540200;DRS 13 - Ribeirão Preto;Pontal;2021;20 a 24 anos;4.081
3540259;DRS 15 - São José do Rio Preto;Pontalinda;2021;20 a 24 anos;324
3540309;DRS 15 - São José do Rio Preto;Pontes Gestal;2021;20 a 24 anos;183
3540408;DRS 15 - São José do Rio Preto;Populina;2021;20 a 24 anos;267
3540507;DRS 06 - Bauru;Porangaba;2021;20 a 24 anos;756
3540606;DRS 16 - Sorocaba;Porto Feliz;2021;20 a 24 anos;3.965
3540705;DRS 03 - Araraquara;Porto Ferreira;2021;20 a 24 anos;3.771
3540754;DRS 17 - Taubaté;Potim;2021;20 a 24 anos;2.261
3540804;DRS 15 - São José do Rio Preto;Potirendaba;2021;20 a 24 anos;1.047
3540853;DRS 09 - Marília;Pracinha;2021;20 a 24 anos;637
3540903;DRS 13 - Ribeirão Preto;Pradópolis;2021;20 a 24 anos;1.574
3541000;DRS 04 - Baixada Santista;Praia Grande;2021;20 a 24 anos;26.796
3541059;DRS 06 - Bauru;Pratânia;2021;20 a 24 anos;459
3541109;DRS 06 - Bauru;Presidente Alves;2021;20 a 24 anos;285
3541208;DRS 11 - Presidente Prudente;Presidente Bernardes;2021;20 a 24 anos;918
3541307;DRS 11 - Presidente Prudente;Presidente Epitácio;2021;20 a 24 anos;3.224
3541406;DRS 11 - Presidente Prudente;Presidente Prudente;2021;20 a 24 anos;15.586
3541505;DRS 11 - Presidente Prudente;Presidente Venceslau;2021;20 a 24 anos;2.696
3541604;DRS 06 - Bauru;Promissão;2021;20 a 24 anos;3.019
3541653;DRS 16 - Sorocaba;Quadra;2021;20 a 24 anos;299
3541703;DRS 11 - Presidente Prudente;Quatá;2021;20 a 24 anos;1.065
3541802;DRS 09 - Marília;Queiroz;2021;20 a 24 anos;314
3541901;DRS 17 - Taubaté;Queluz;2021;20 a 24 anos;988
3542008;DRS 09 - Marília;Quintana;2021;20 a 24 anos;490
3542107;DRS 10 - Piracicaba;Rafard;2021;20 a 24 anos;636
3542206;DRS 11 - Presidente Prudente;Rancharia;2021;20 a 24 anos;2.112
3542305;DRS 17 - Taubaté;Redenção da Serra;2021;20 a 24 anos;320
3542404;DRS 11 - Presidente Prudente;Regente Feijó;2021;20 a 24 anos;1.430
3542503;DRS 06 - Bauru;Reginópolis;2021;20 a 24 anos;1.462
3542602;DRS 12 - Registro;Registro;2021;20 a 24 anos;4.577
3542701;DRS 08 - Franca;Restinga;2021;20 a 24 anos;643
3542800;DRS 16 - Sorocaba;Ribeira;2021;20 a 24 anos;291
3542909;DRS 03 - Araraquara;Ribeirão Bonito;2021;20 a 24 anos;976
3543006;DRS 16 - Sorocaba;Ribeirão Branco;2021;20 a 24 anos;1.804
3543105;DRS 08 - Franca;Ribeirão Corrente;2021;20 a 24 anos;403
3543204;DRS 09 - Marília;Ribeirão do Sul;2021;20 a 24 anos;343
3543238;DRS 11 - Presidente Prudente;Ribeirão dos Índios;2021;20 a 24 anos;165
3543253;DRS 16 - Sorocaba;Ribeirão Grande;2021;20 a 24 anos;629
3543303;DRS 01 - Grande São Paulo;Ribeirão Pires;2021;20 a 24 anos;8.571
3543402;DRS 13 - Ribeirão Preto;Ribeirão Preto;2021;20 a 24 anos;48.274
3543600;DRS 08 - Franca;Rifaina;2021;20 a 24 anos;259
3543709;DRS 03 - Araraquara;Rincão;2021;20 a 24 anos;839
3543808;DRS 09 - Marília;Rinópolis;2021;20 a 24 anos;627
3543907;DRS 10 - Piracicaba;Rio Claro;2021;20 a 24 anos;14.361
3544004;DRS 10 - Piracicaba;Rio das Pedras;2021;20 a 24 anos;2.737
3544103;DRS 01 - Grande São Paulo;Rio Grande da Serra;2021;20 a 24 anos;4.286
3544202;DRS 15 - São José do Rio Preto;Riolândia;2021;20 a 24 anos;972
3543501;DRS 16 - Sorocaba;Riversul;2021;20 a 24 anos;465
3544251;DRS 11 - Presidente Prudente;Rosana;2021;20 a 24 anos;1.581
3544301;DRS 17 - Taubaté;Roseira;2021;20 a 24 anos;815
3544400;DRS 02 - Araçatuba;Rubiácea;2021;20 a 24 anos;246
3544509;DRS 15 - São José do Rio Preto;Rubinéia;2021;20 a 24 anos;223
3544608;DRS 06 - Bauru;Sabino;2021;20 a 24 anos;381
3544707;DRS 09 - Marília;Sagres;2021;20 a 24 anos;194
3544806;DRS 15 - São José do Rio Preto;Sales;2021;20 a 24 anos;439
3544905;DRS 08 - Franca;Sales Oliveira;2021;20 a 24 anos;845
3545001;DRS 01 - Grande São Paulo;Salesópolis;2021;20 a 24 anos;1.392
3545100;DRS 09 - Marília;Salmourão;2021;20 a 24 anos;401
3545159;DRS 10 - Piracicaba;Saltinho;2021;20 a 24 anos;556
3545209;DRS 16 - Sorocaba;Salto;2021;20 a 24 anos;8.725
3545308;DRS 16 - Sorocaba;Salto de Pirapora;2021;20 a 24 anos;3.649
3545407;DRS 09 - Marília;Salto Grande;2021;20 a 24 anos;724
3545506;DRS 11 - Presidente Prudente;Sandovalina;2021;20 a 24 anos;373
3545605;DRS 15 - São José do Rio Preto;Santa Adélia;2021;20 a 24 anos;1.083
3545704;DRS 15 - São José do Rio Preto;Santa Albertina;2021;20 a 24 anos;365
3545803;DRS 07 - Campinas;Santa Bárbara d'Oeste;2021;20 a 24 anos;12.661
3546009;DRS 17 - Taubaté;Santa Branca;2021;20 a 24 anos;1.097
3546108;DRS 15 - São José do Rio Preto;Santa Clara d'Oeste;2021;20 a 24 anos;143
3546207;DRS 10 - Piracicaba;Santa Cruz da Conceição;2021;20 a 24 anos;341
3546256;DRS 13 - Ribeirão Preto;Santa Cruz da Esperança;2021;20 a 24 anos;181
3546306;DRS 14 - São João da Boa Vista;Santa Cruz das Palmeiras;2021;20 a 24 anos;2.571
3546405;DRS 09 - Marília;Santa Cruz do Rio Pardo;2021;20 a 24 anos;3.400
3546504;DRS 03 - Araraquara;Santa Ernestina;2021;20 a 24 anos;410
3546603;DRS 15 - São José do Rio Preto;Santa Fé do Sul;2021;20 a 24 anos;2.112
3546702;DRS 10 - Piracicaba;Santa Gertrudes;2021;20 a 24 anos;2.158
3546801;DRS 01 - Grande São Paulo;Santa Isabel;2021;20 a 24 anos;4.386
3546900;DRS 03 - Araraquara;Santa Lúcia;2021;20 a 24 anos;685
3547007;DRS 10 - Piracicaba;Santa Maria da Serra;2021;20 a 24 anos;473
3547106;DRS 11 - Presidente Prudente;Santa Mercedes;2021;20 a 24 anos;232
3547403;DRS 15 - São José do Rio Preto;Santa Rita d'Oeste;2021;20 a 24 anos;140
3547502;DRS 13 - Ribeirão Preto;Santa Rita do Passa Quatro;2021;20 a 24 anos;1.678
3547601;DRS 13 - Ribeirão Preto;Santa Rosa de Viterbo;2021;20 a 24 anos;1.943
3547650;DRS 15 - São José do Rio Preto;Santa Salete;2021;20 a 24 anos;94
3547205;DRS 15 - São José do Rio Preto;Santana da Ponte Pensa;2021;20 a 24 anos;84
3547304;DRS 01 - Grande São Paulo;Santana de Parnaíba;2021;20 a 24 anos;12.185
3547700;DRS 11 - Presidente Prudente;Santo Anastácio;2021;20 a 24 anos;1.435
3547809;DRS 01 - Grande São Paulo;Santo André;2021;20 a 24 anos;47.972
3547908;DRS 13 - Ribeirão Preto;Santo Antônio da Alegria;2021;20 a 24 anos;504
3548005;DRS 07 - Campinas;Santo Antônio de Posse;2021;20 a 24 anos;1.884
3548054;DRS 02 - Araçatuba;Santo Antônio do Aracanguá;2021;20 a 24 anos;628
3548104;DRS 14 - São João da Boa Vista;Santo Antônio do Jardim;2021;20 a 24 anos;418
3548203;DRS 17 - Taubaté;Santo Antônio do Pinhal;2021;20 a 24 anos;572
3548302;DRS 11 - Presidente Prudente;Santo Expedito;2021;20 a 24 anos;215
3548401;DRS 02 - Araçatuba;Santópolis do Aguapeí;2021;20 a 24 anos;348
3548500;DRS 04 - Baixada Santista;Santos;2021;20 a 24 anos;27.690
3548609;DRS 17 - Taubaté;São Bento do Sapucaí;2021;20 a 24 anos;820
3548708;DRS 01 - Grande São Paulo;São Bernardo do Campo;2021;20 a 24 anos;60.066
3548807;DRS 01 - Grande São Paulo;São Caetano do Sul;2021;20 a 24 anos;8.594
3548906;DRS 03 - Araraquara;São Carlos;2021;20 a 24 anos;16.987
3549003;DRS 15 - São José do Rio Preto;São Francisco;2021;20 a 24 anos;191
3549102;DRS 14 - São João da Boa Vista;São João da Boa Vista;2021;20 a 24 anos;6.047
3549201;DRS 15 - São José do Rio Preto;São João das Duas Pontes;2021;20 a 24 anos;201
3549250;DRS 15 - São José do Rio Preto;São João de Iracema;2021;20 a 24 anos;124
3549300;DRS 11 - Presidente Prudente;São João do Pau d'Alho;2021;20 a 24 anos;143
3549409;DRS 08 - Franca;São Joaquim da Barra;2021;20 a 24 anos;3.581
3549508;DRS 08 - Franca;São José da Bela Vista;2021;20 a 24 anos;745
3549607;DRS 17 - Taubaté;São José do Barreiro;2021;20 a 24 anos;357
3549706;DRS 14 - São João da Boa Vista;São José do Rio Pardo;2021;20 a 24 anos;3.569
3549805;DRS 15 - São José do Rio Preto;São José do Rio Preto;2021;20 a 24 anos;29.824
3549904;DRS 17 - Taubaté;São José dos Campos;2021;20 a 24 anos;52.755
3549953;DRS 01 - Grande São Paulo;São Lourenço da Serra;2021;20 a 24 anos;1.378
3550001;DRS 17 - Taubaté;São Luiz do Paraitinga;2021;20 a 24 anos;797
3550100;DRS 06 - Bauru;São Manuel;2021;20 a 24 anos;3.043
3550209;DRS 16 - Sorocaba;São Miguel Arcanjo;2021;20 a 24 anos;2.695
3550308;DRS 01 - Grande São Paulo;São Paulo;2021;20 a 24 anos;874.734
3550407;DRS 10 - Piracicaba;São Pedro;2021;20 a 24 anos;2.707
3550506;DRS 09 - Marília;São Pedro do Turvo;2021;20 a 24 anos;614
3550605;DRS 16 - Sorocaba;São Roque;2021;20 a 24 anos;6.817
3550704;DRS 17 - Taubaté;São Sebastião;2021;20 a 24 anos;7.151
3550803;DRS 14 - São João da Boa Vista;São Sebastião da Grama;2021;20 a 24 anos;907
3550902;DRS 13 - Ribeirão Preto;São Simão;2021;20 a 24 anos;1.130
3551009;DRS 04 - Baixada Santista;São Vicente;2021;20 a 24 anos;27.857
3551108;DRS 16 - Sorocaba;Sarapuí;2021;20 a 24 anos;932
3551207;DRS 06 - Bauru;Sarutaiá;2021;20 a 24 anos;292
3551306;DRS 15 - São José do Rio Preto;Sebastianópolis do Sul;2021;20 a 24 anos;210
3551405;DRS 13 - Ribeirão Preto;Serra Azul;2021;20 a 24 anos;1.349
3551603;DRS 07 - Campinas;Serra Negra;2021;20 a 24 anos;1.889
3551504;DRS 13 - Ribeirão Preto;Serrana;2021;20 a 24 anos;3.598
3551702;DRS 13 - Ribeirão Preto;Sertãozinho;2021;20 a 24 anos;8.912
3551801;DRS 12 - Registro;Sete Barras;2021;20 a 24 anos;1.100
3551900;DRS 05 - Barretos;Severínia;2021;20 a 24 anos;1.405
3552007;DRS 17 - Taubaté;Silveiras;2021;20 a 24 anos;546
3552106;DRS 07 - Campinas;Socorro;2021;20 a 24 anos;2.629
3552205;DRS 16 - Sorocaba;Sorocaba;2021;20 a 24 anos;50.344
3552304;DRS 02 - Araçatuba;Sud Mennucci;2021;20 a 24 anos;557
3552403;DRS 07 - Campinas;Sumaré;2021;20 a 24 anos;22.311
3552551;DRS 02 - Araçatuba;Suzanápolis;2021;20 a 24 anos;311
3552502;DRS 01 - Grande São Paulo;Suzano;2021;20 a 24 anos;24.866
3552601;DRS 15 - São José do Rio Preto;Tabapuã;2021;20 a 24 anos;769
3552700;DRS 03 - Araraquara;Tabatinga;2021;20 a 24 anos;1.212
3552809;DRS 01 - Grande São Paulo;Taboão da Serra;2021;20 a 24 anos;22.550
3552908;DRS 11 - Presidente Prudente;Taciba;2021;20 a 24 anos;475
3553005;DRS 06 - Bauru;Taguaí;2021;20 a 24 anos;1.058
3553104;DRS 05 - Barretos;Taiaçu;2021;20 a 24 anos;482
3553203;DRS 05 - Barretos;Taiúva;2021;20 a 24 anos;577
3553302;DRS 14 - São João da Boa Vista;Tambaú;2021;20 a 24 anos;1.653
3553401;DRS 15 - São José do Rio Preto;Tanabi;2021;20 a 24 anos;1.660
3553500;DRS 16 - Sorocaba;Tapiraí;2021;20 a 24 anos;759
3553609;DRS 14 - São João da Boa Vista;Tapiratiba;2021;20 a 24 anos;973
3553658;DRS 05 - Barretos;Taquaral;2021;20 a 24 anos;208
3553708;DRS 03 - Araraquara;Taquaritinga;2021;20 a 24 anos;3.939
3553807;DRS 06 - Bauru;Taquarituba;2021;20 a 24 anos;1.802
3553856;DRS 16 - Sorocaba;Taquarivaí;2021;20 a 24 anos;555
3553906;DRS 11 - Presidente Prudente;Tarabai;2021;20 a 24 anos;598
3553955;DRS 09 - Marília;Tarumã;2021;20 a 24 anos;1.143
3554003;DRS 16 - Sorocaba;Tatuí;2021;20 a 24 anos;9.703
3554102;DRS 17 - Taubaté;Taubaté;2021;20 a 24 anos;23.173
3554201;DRS 06 - Bauru;Tejupá;2021;20 a 24 anos;434
3554300;DRS 11 - Presidente Prudente;Teodoro Sampaio;2021;20 a 24 anos;1.855
3554409;DRS 05 - Barretos;Terra Roxa;2021;20 a 24 anos;680
3554508;DRS 16 - Sorocaba;Tietê;2021;20 a 24 anos;3.045
3554607;DRS 09 - Marília;Timburi;2021;20 a 24 anos;207
3554656;DRS 06 - Bauru;Torre de Pedra;2021;20 a 24 anos;198
3554706;DRS 06 - Bauru;Torrinha;2021;20 a 24 anos;669
3554755;DRS 03 - Araraquara;Trabiju;2021;20 a 24 anos;149
3554805;DRS 17 - Taubaté;Tremembé;2021;20 a 24 anos;4.383
3554904;DRS 15 - São José do Rio Preto;Três Fronteiras;2021;20 a 24 anos;409
3554953;DRS 07 - Campinas;Tuiuti;2021;20 a 24 anos;477
3555000;DRS 09 - Marília;Tupã;2021;20 a 24 anos;4.077
3555109;DRS 11 - Presidente Prudente;Tupi Paulista;2021;20 a 24 anos;1.054
3555208;DRS 02 - Araçatuba;Turiúba;2021;20 a 24 anos;114
3555307;DRS 15 - São José do Rio Preto;Turmalina;2021;20 a 24 anos;114
3555356;DRS 15 - São José do Rio Preto;Ubarana;2021;20 a 24 anos;539
3555406;DRS 17 - Taubaté;Ubatuba;2021;20 a 24 anos;7.774
3555505;DRS 09 - Marília;Ubirajara;2021;20 a 24 anos;366
3555604;DRS 15 - São José do Rio Preto;Uchoa;2021;20 a 24 anos;642
3555703;DRS 15 - São José do Rio Preto;União Paulista;2021;20 a 24 anos;135
3555802;DRS 15 - São José do Rio Preto;Urânia;2021;20 a 24 anos;558
3555901;DRS 06 - Bauru;Uru;2021;20 a 24 anos;80
3556008;DRS 15 - São José do Rio Preto;Urupês;2021;20 a 24 anos;864
3556107;DRS 15 - São José do Rio Preto;Valentim Gentil;2021;20 a 24 anos;946
3556206;DRS 07 - Campinas;Valinhos;2021;20 a 24 anos;8.776
3556305;DRS 02 - Araçatuba;Valparaíso;2021;20 a 24 anos;1.874
3556354;DRS 07 - Campinas;Vargem;2021;20 a 24 anos;842
3556404;DRS 14 - São João da Boa Vista;Vargem Grande do Sul;2021;20 a 24 anos;3.059
3556453;DRS 01 - Grande São Paulo;Vargem Grande Paulista;2021;20 a 24 anos;4.407
3556503;DRS 07 - Campinas;Várzea Paulista;2021;20 a 24 anos;9.160
3556602;DRS 09 - Marília;Vera Cruz;2021;20 a 24 anos;777
3556701;DRS 07 - Campinas;Vinhedo;2021;20 a 24 anos;5.637
3556800;DRS 05 - Barretos;Viradouro;2021;20 a 24 anos;1.366
3556909;DRS 05 - Barretos;Vista Alegre do Alto;2021;20 a 24 anos;595
3556958;DRS 15 - São José do Rio Preto;Vitória Brasil;2021;20 a 24 anos;113
3557006;DRS 16 - Sorocaba;Votorantim;2021;20 a 24 anos;9.563
3557105;DRS 15 - São José do Rio Preto;Votuporanga;2021;20 a 24 anos;6.162
3557154;DRS 15 - São José do Rio Preto;Zacarias;2021;20 a 24 anos;188
3500105;DRS 09 - Marília;Adamantina;2021;25 a 29 anos;2.515
3500204;DRS 15 - São José do Rio Preto;Adolfo;2021;25 a 29 anos;243
3500303;DRS 14 - São João da Boa Vista;Aguaí;2021;25 a 29 anos;3.068
3500402;DRS 14 - São João da Boa Vista;Águas da Prata;2021;25 a 29 anos;606
3500501;DRS 07 - Campinas;Águas de Lindóia;2021;25 a 29 anos;1.345
3500550;DRS 06 - Bauru;Águas de Santa Bárbara;2021;25 a 29 anos;456
3500600;DRS 10 - Piracicaba;Águas de São Pedro;2021;25 a 29 anos;262
3500709;DRS 06 - Bauru;Agudos;2021;25 a 29 anos;2.966
3500758;DRS 16 - Sorocaba;Alambari;2021;25 a 29 anos;533
3500808;DRS 11 - Presidente Prudente;Alfredo Marcondes;2021;25 a 29 anos;298
3500907;DRS 05 - Barretos;Altair;2021;25 a 29 anos;326
3501004;DRS 13 - Ribeirão Preto;Altinópolis;2021;25 a 29 anos;1.199
3501103;DRS 02 - Araçatuba;Alto Alegre;2021;25 a 29 anos;279
3501152;DRS 16 - Sorocaba;Alumínio;2021;25 a 29 anos;1.409
3501202;DRS 15 - São José do Rio Preto;Álvares Florence;2021;25 a 29 anos;248
3501301;DRS 11 - Presidente Prudente;Álvares Machado;2021;25 a 29 anos;1.922
3501400;DRS 09 - Marília;Álvaro de Carvalho;2021;25 a 29 anos;770
3501509;DRS 09 - Marília;Alvinlândia;2021;25 a 29 anos;247
3501608;DRS 07 - Campinas;Americana;2021;25 a 29 anos;18.311
3501707;DRS 03 - Araraquara;Américo Brasiliense;2021;25 a 29 anos;3.508
3501806;DRS 15 - São José do Rio Preto;Américo de Campos;2021;25 a 29 anos;413
3501905;DRS 07 - Campinas;Amparo;2021;25 a 29 anos;5.339
3502002;DRS 10 - Piracicaba;Analândia;2021;25 a 29 anos;427
3502101;DRS 02 - Araçatuba;Andradina;2021;25 a 29 anos;4.206
3502200;DRS 16 - Sorocaba;Angatuba;2021;25 a 29 anos;2.114
3502309;DRS 06 - Bauru;Anhembi;2021;25 a 29 anos;617
3502408;DRS 11 - Presidente Prudente;Anhumas;2021;25 a 29 anos;337
3502507;DRS 17 - Taubaté;Aparecida;2021;25 a 29 anos;2.764
3502606;DRS 15 - São José do Rio Preto;Aparecida d'Oeste;2021;25 a 29 anos;298
3502705;DRS 16 - Sorocaba;Apiaí;2021;25 a 29 anos;2.156
3502754;DRS 16 - Sorocaba;Araçariguama;2021;25 a 29 anos;1.895
3502804;DRS 02 - Araçatuba;Araçatuba;2021;25 a 29 anos;13.950
3502903;DRS 16 - Sorocaba;Araçoiaba da Serra;2021;25 a 29 anos;2.873
3503000;DRS 08 - Franca;Aramina;2021;25 a 29 anos;450
3503109;DRS 06 - Bauru;Arandu;2021;25 a 29 anos;551
3503158;DRS 17 - Taubaté;Arapeí;2021;25 a 29 anos;198
3503208;DRS 03 - Araraquara;Araraquara;2021;25 a 29 anos;18.014
3503307;DRS 10 - Piracicaba;Araras;2021;25 a 29 anos;10.866
3503356;DRS 09 - Marília;Arco-Íris;2021;25 a 29 anos;142
3503406;DRS 06 - Bauru;Arealva;2021;25 a 29 anos;648
3503505;DRS 17 - Taubaté;Areias;2021;25 a 29 anos;333
