Rio Grande do Sul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85-89;56755;61962;66391;70294;73852;77198;80482;83821;87251;90792;94466;98342;102521;106906;111337;115787;120323;124926;129936;135848;142886;150934;159988;169717;179642;189485;199279;208988;218647;228353;238113;247824;257362;266742;276044;285246;294279;303203;311358;317811;322059;324374;324870;324046;322633;321176;319645;318011;316926;317229;319418
90+;27218;28900;31668;35053;38712;42401;46178;50122;54126;58107;61998;65928;70008;74194;78449;82730;87160;91868;96759;101714;106691;111809;117136;122828;129118;136098;143752;152102;161024;170361;180006;189984;200303;210918;221795;232870;244100;255411;266797;278297;289858;301404;312937;324008;334043;342724;350243;356730;362246;366900;370819
Homens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;5317544;5340181;5364226;5388825;5414110;5440822;5466673;5490567;5514083;5536738;5558470;5579188;5598737;5616964;5633801;5649221;5663195;5675682;5686648;5696085;5704008;5710353;5715041;5718060;5719419;5719149;5717268;5713813;5708837;5702387;5694515;5685272;5674756;5663086;5650320;5636492;5621637;5605809;5589080;5571470;5552961;5533550;5513259;5492105;5470084;5447187;5423413;5398785;5373322;5347021;5319871
0-4;349337;344237;344689;347615;351644;358235;363170;364876;365767;365227;362450;359638;357730;355000;351860;348362;344567;340588;336542;332480;328440;324436;320469;316556;312711;308938;305244;301669;298264;295045;292001;289146;286526;284177;282088;280230;278578;277081;275677;274320;272965;271576;270108;268515;266779;264898;262871;260703;258408;256005;253526
05/set;397419;384714;373895;364753;356028;346717;341674;342172;345141;349212;355842;360820;362575;363513;363024;360299;357535;355674;352989;349897;346449;342696;338752;334735;330691;326665;322673;318717;314816;310980;307218;303533;299965;296568;293358;290320;287472;284859;282514;280431;278579;276930;275437;274037;272683;271334;269948;268485;266896;265165;263285
out/14;444691;439852;429321;416233;404343;394597;381960;371203;362121;353453;344200;339208;339755;342767;346879;353549;358568;360368;361352;360908;358227;355506;353680;351020;347950;344518;340768;336833;332827;328788;324769;320786;316835;312939;309107;305353;301671;298107;294716;291510;288475;285634;283026;280682;278601;276749;275105;273617;272219;270867;269521
15-19;448518;448529;448553;447897;445550;440919;436177;425757;412786;401011;391373;378850;368187;359193;350614;341450;336538;337144;340211;344375;351084;356139;357975;358990;358572;355915;353220;351412;348774;345728;342315;338583;334669;330680;326660;322655;318690;314756;310875;307058;303317;299645;296094;292718;289519;286495;283663;281063;278729;276658;274812
20-24;443785;441635;440920;441242;441827;442125;442286;442454;441940;439741;435267;430685;420446;407667;396072;386599;374252;363745;354892;346449;337422;332622;333297;336408;340600;347316;352381;354240;355277;354892;352275;349618;347842;345237;342221;338844;335144;331263;327303;323314;319340;315403;311496;307638;303846;300130;296480;292951;289596;286415;283410
